Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Palm_tip_x,Thumb_tip_x,Index_tip_x,Middle_tip_x,Ring_tip_x,Pinky_tip_x,Palm_tip_y,Thumb_tip_y,Index_tip_y,Middle_tip_y,Ring_tip_y,Pinky_tip_y,Palm_tip_z,Thumb_tip_z,Index_tip_z,Middle_tip_z,Ring_tip_z,Pinky_tip_z
28,58,207,185,43,58,74,28,41,115,142,109,57,35,26,24,-19.81836700439453,59.798255920410156,24.936450958251953,5.52769136428833,-17.006498336791992,-38.43553924560547,21.996835708618164,4.832947254180908,-57.14698791503906,-65.76522827148438,-61.831600189208984,-46.0780143737793,158.27732849121094,154.1298065185547,147.300537109375,132.60044860839844,127.37764739990234,124.88325500488281
32,53,208,192,47,68,80,30,38,124,151,109,56,35,27,24,-19.76842498779297,60.72062683105469,24.909618377685547,5.472691535949707,-17.021060943603516,-38.46700668334961,22.03710174560547,6.154698848724365,-57.186912536621094,-65.83761596679688,-61.866207122802734,-46.111473083496094,158.30142211914062,155.75851440429688,147.42738342285156,132.747314453125,127.50532531738281,125.0048599243164
30,54,193,179,47,64,69,28,44,142,165,89,55,34,28,26,-19.707073211669922,61.60537338256836,24.85918426513672,5.4675140380859375,-17.04522132873535,-38.47698211669922,22.071985244750977,7.47768497467041,-57.2906379699707,-65.87621307373047,-61.93370056152344,-46.14253234863281,158.33154296875,157.3512420654297,147.65237426757812,132.85836791992188,127.67398834228516,125.13041687011719
28,51,178,118,46,66,70,26,44,152,158,90,48,32,27,25,-19.56808090209961,63.111061096191406,24.860551834106445,5.506690502166748,-16.970638275146484,-38.46172332763672,22.122676849365234,9.818591117858887,-57.46180725097656,-65.95500183105469,-61.982749938964844,-46.22364807128906,158.3943634033203,159.95318603515625,148.06234741210938,133.07530212402344,127.89546966552734,125.38719940185547
32,54,175,145,43,68,74,27,45,156,162,92,44,29,26,26,-19.529340744018555,63.47542953491211,24.870269775390625,5.519251823425293,-16.948564529418945,-38.443885803222656,22.129915237426758,10.378448486328125,-57.50382614135742,-65.97746276855469,-61.99716567993164,-46.2387580871582,158.41122436523438,160.4829559326172,148.15419006347656,133.12353515625,127.94762420654297,125.44528198242188
31,52,183,150,42,63,68,28,43,146,145,79,45,30,25,24,-19.450408935546875,64.24949645996094,24.89211082458496,5.557112216949463,-16.917808532714844,-38.40282440185547,22.13877296447754,11.685554504394531,-57.58909225463867,-66.0203857421875,-62.04905319213867,-46.27465057373047,158.4454803466797,161.69090270996094,148.332275390625,133.22283935546875,128.07325744628906,125.561279296875
29,53,180,138,37,53,62,28,48,147,165,93,42,31,22,26,-19.322999954223633,65.17601013183594,24.990354537963867,5.596698760986328,-16.82175064086914,-38.309814453125,22.12298011779785,13.1113862991333,-57.69073486328125,-66.17183685302734,-62.13748550415039,-46.35845184326172,158.517578125,162.93348693847656,148.55706787109375,133.4650115966797,128.27249145507812,125.76216125488281
30,51,205,150,39,53,61,29,44,138,168,99,48,35,22,27,-19.244951248168945,65.78560638427734,25.069469451904297,5.644927024841309,-16.757421493530273,-38.251617431640625,22.108524322509766,14.111324310302734,-57.74834060668945,-66.25617980957031,-62.20573425292969,-46.42025375366211,158.5652313232422,163.7380828857422,148.69998168945312,133.60330200195312,128.40504455566406,125.88350677490234
32,57,217,153,38,53,64,27,51,155,185,103,50,32,22,27,-19.170717239379883,66.32532501220703,25.158994674682617,5.734473705291748,-16.692983627319336,-38.199790954589844,22.08822250366211,15.086048126220703,-57.79373550415039,-66.2957763671875,-62.27504348754883,-46.485069274902344,158.61605834960938,164.53395080566406,148.816650390625,133.69097900390625,128.53091430664062,125.99661254882812
31,56,219,129,38,59,90,27,48,156,194,102,58,35,24,26,-19.076677322387695,67.02581024169922,25.265867233276367,5.838089942932129,-16.682903289794922,-38.17008972167969,22.05677032470703,16.319732666015625,-57.85045623779297,-66.34180450439453,-62.42812728881836,-46.5859260559082,158.67124938964844,165.49876403808594,148.93788146972656,133.78880310058594,128.7696990966797,126.15850067138672
33,62,268,139,40,69,101,33,47,156,197,102,54,34,22,27,-19.01056480407715,67.44813537597656,25.324312210083008,5.878355503082275,-16.718242645263672,-38.236663818359375,22.036840438842773,17.091983795166016,-57.88237762451172,-66.38433837890625,-62.55039978027344,-46.686058044433594,158.6853485107422,166.05577087402344,148.9710235595703,133.84689331054688,128.94207763671875,126.2928237915039
32,61,265,138,46,77,102,33,44,135,172,92,58,34,23,26,-18.96520233154297,67.86157989501953,25.36359214782715,5.884892463684082,-16.819808959960938,-38.34841537475586,22.017486572265625,17.9392032623291,-57.90751647949219,-66.439208984375,-62.71240234375,-46.79890441894531,158.6915740966797,166.67689514160156,148.98519897460938,133.9070281982422,129.1596221923828,126.43673706054688
31,60,250,128,45,82,109,35,43,131,157,88,63,33,22,23,-18.914405822753906,68.34282684326172,25.39862060546875,5.883033752441406,-17.003704071044922,-38.48855209350586,21.99165916442871,18.93513298034668,-57.951412200927734,-66.51243591308594,-62.96807861328125,-46.949459075927734,158.6903839111328,167.4275665283203,149.01287841796875,133.9808349609375,129.50875854492188,126.63233947753906
28,55,223,119,46,82,110,36,34,112,151,78,67,34,23,22,-18.88642692565918,68.62367248535156,25.419227600097656,5.891366481781006,-17.058183670043945,-38.57113265991211,21.974292755126953,19.666820526123047,-57.9786376953125,-66.54826354980469,-63.06527328491211,-47.043617248535156,158.6811065673828,167.9136505126953,149.02418518066406,134.01296997070312,129.6343231201172,126.75460052490234
30,56,217,113,47,75,89,37,35,113,147,73,65,35,21,22,-18.85104751586914,68.82137298583984,25.439863204956055,5.895053386688232,-17.084325790405273,-38.62723159790039,21.95718002319336,20.1096134185791,-58.01103973388672,-66.59008026123047,-63.134891510009766,-47.12013244628906,158.6651153564453,168.1515655517578,149.03445434570312,134.04672241210938,129.72894287109375,126.85969543457031
30,49,156,102,45,64,78,34,32,106,137,80,73,37,21,23,-18.814237594604492,69.0373306274414,25.45854949951172,5.889768123626709,-17.107666015625,-38.682010650634766,21.946086883544922,20.646095275878906,-58.03799819946289,-66.63365173339844,-63.195499420166016,-47.18792724609375,158.64102172851562,168.4314727783203,149.0416259765625,134.08859252929688,129.81640625,126.95722961425781
31,50,153,111,43,52,68,32,33,109,131,107,77,36,21,21,-18.760995864868164,69.29295349121094,25.47770118713379,5.8772969245910645,-17.159992218017578,-38.75956344604492,21.92682647705078,21.224380493164062,-58.08259963989258,-66.69412994384766,-63.28929138183594,-47.27528381347656,158.60891723632812,168.6741180419922,149.04190063476562,134.1327667236328,129.94972229003906,127.08766174316406
34,54,176,115,41,41,60,30,35,103,126,110,73,35,22,20,-18.727880477905273,69.39483642578125,25.490842819213867,5.870069980621338,-17.189069747924805,-38.82986831665039,21.9119815826416,21.383739471435547,-58.1097412109375,-66.72980499267578,-63.345314025878906,-47.34312057495117,158.58895874023438,168.68528747558594,149.0307159423828,134.15060424804688,130.0224609375,127.18276977539062
32,54,170,111,41,40,57,30,37,87,107,114,73,37,19,22,-18.713380813598633,69.43109893798828,25.494630813598633,5.866746425628662,-17.209224700927734,-38.85184097290039,21.90484046936035,21.4340877532959,-58.12260055541992,-66.7468032836914,-63.37708282470703,-47.3684196472168,158.58001708984375,168.6797332763672,149.02584838867188,134.15940856933594,130.0643768310547,127.21869659423828
30,46,158,112,43,54,66,26,35,73,100,114,80,37,19,21,-18.685161590576172,69.48857116699219,25.505640029907227,5.862549781799316,-17.239988327026367,-38.895748138427734,21.889917373657227,21.517038345336914,-58.14653778076172,-66.7797622680664,-63.435272216796875,-47.42091751098633,158.56321716308594,168.6506805419922,149.01242065429688,134.1740264892578,130.1444549560547,127.29315948486328
28,45,153,112,46,56,63,27,36,74,101,121,74,35,19,20,-18.662303924560547,69.53665924072266,25.51677703857422,5.8543267250061035,-17.282045364379883,-38.9448127746582,21.874204635620117,21.56876564025879,-58.1692008972168,-66.81586456298828,-63.507049560546875,-47.47997283935547,158.54637145996094,168.58473205566406,148.99942016601562,134.19630432128906,130.2393341064453,127.37618255615234
26,43,146,106,47,57,62,28,33,69,99,99,74,38,21,23,-18.643930435180664,69.57272338867188,25.524765014648438,5.8479084968566895,-17.30796241760254,-38.98672866821289,21.854143142700195,21.590055465698242,-58.196739196777344,-66.8519287109375,-63.56935501098633,-47.540496826171875,158.5331573486328,168.50599670410156,148.99203491210938,134.21351623535156,130.3226776123047,127.45745086669922
25,40,81,101,50,56,60,28,30,66,101,102,82,42,22,25,-18.622528076171875,69.57847595214844,25.537193298339844,5.839487552642822,-17.349849700927734,-39.01498794555664,21.820066452026367,21.48735237121582,-58.23753356933594,-66.90510559082031,-63.67234420776367,-47.61262130737305,158.5206298828125,168.35719299316406,148.98854064941406,134.24258422851562,130.46170043945312,127.549560546875
26,38,76,93,48,54,58,27,28,64,124,99,79,43,23,25,-18.604970932006836,69.438232421875,25.539989471435547,5.834005832672119,-17.365934371948242,-39.032283782958984,21.790706634521484,20.872861862182617,-58.27799606323242,-66.94937133789062,-63.7330207824707,-47.66773223876953,158.5179901123047,167.9262237548828,149.0045928955078,134.27601623535156,130.54006958007812,127.62538146972656
28,48,118,97,45,52,61,28,29,64,113,102,74,41,24,24,-18.58526611328125,69.05614471435547,25.549779891967773,5.827968120574951,-17.37844467163086,-39.049652099609375,21.762741088867188,19.470874786376953,-58.30983352661133,-66.9933090209961,-63.788944244384766,-47.72013473510742,158.51882934570312,166.92340087890625,149.00596618652344,134.31216430664062,130.61891174316406,127.70368194580078
28,50,126,93,47,57,66,27,29,61,109,91,73,40,25,24,-18.569656372070312,68.2481460571289,25.531251907348633,5.796754837036133,-17.406808853149414,-39.09215545654297,21.717798233032227,16.931560516357422,-58.37171173095703,-67.06649780273438,-63.87267303466797,-47.79962158203125,158.52989196777344,164.77685546875,149.02667236328125,134.38259887695312,130.74887084960938,127.83595275878906
28,53,129,89,46,57,68,27,29,54,105,97,74,42,22,23,-18.559467315673828,67.5267562866211,25.505800247192383,5.751371383666992,-17.442045211791992,-39.14143371582031,21.67599105834961,14.925691604614258,-58.42892074584961,-67.13396453857422,-63.942996978759766,-47.86741638183594,158.5490264892578,162.7386474609375,149.03424072265625,134.4470672607422,130.87335205078125,127.9747085571289
28,51,131,85,43,67,76,24,29,50,99,92,63,37,23,23,-18.55194854736328,66.46343994140625,25.45111083984375,5.683054447174072,-17.471445083618164,-39.18482971191406,21.633731842041016,12.464434623718262,-58.50479507446289,-67.20600891113281,-63.99892044067383,-47.910953521728516,158.56597900390625,160.02638244628906,149.0553436279297,134.51852416992188,131.00454711914062,128.10813903808594
26,52,136,84,44,70,81,27,27,47,73,103,63,35,21,21,-18.573917388916016,63.501068115234375,25.3001766204834,5.518532752990723,-17.504817962646484,-39.21446990966797,21.51555633544922,6.989559650421143,-58.68524932861328,-67.37455749511719,-64.10026550292969,-47.965545654296875,158.62132263183594,154.08531188964844,149.08518981933594,134.69940185546875,131.28005981445312,128.37599182128906
23,41,101,72,46,63,72,27,26,44,70,101,57,34,22,20,-18.597681045532227,62.34709167480469,25.2270565032959,5.450078010559082,-17.530941009521484,-39.22970199584961,21.458126068115234,5.212737560272217,-58.76543426513672,-67.44223022460938,-64.13825225830078,-47.99457931518555,158.65167236328125,152.13389587402344,149.09783935546875,134.78704833984375,131.39190673828125,128.50924682617188
23,37,90,77,40,64,89,29,26,45,77,101,64,36,22,20,-18.715803146362305,58.35725402832031,24.92047882080078,5.173844337463379,-17.554508209228516,-39.341060638427734,21.22637176513672,0.30792906880378723,-59.07442855834961,-67.68546295166016,-64.1855697631836,-48.09166717529297,158.7593231201172,146.6039276123047,149.07318115234375,135.03668212890625,131.68919372558594,128.9871826171875
23,39,95,77,42,67,95,32,25,45,76,90,58,36,23,18,-18.883377075195312,51.64503860473633,24.44538688659668,4.95646858215332,-17.53130531311035,-39.39149856567383,20.962600708007812,-5.737317085266113,-59.45983123779297,-67.81604766845703,-64.09400177001953,-48.00383758544922,158.8410186767578,139.5952606201172,149.00643920898438,135.22360229492188,131.91250610351562,129.35581970214844
22,38,94,77,44,59,88,32,26,68,83,90,57,36,21,20,-18.883377075195312,51.64503860473633,24.44538688659668,4.95646858215332,-17.53130531311035,-39.39149856567383,20.962600708007812,-5.737317085266113,-59.45983123779297,-67.81604766845703,-64.09400177001953,-48.00383758544922,158.8410186767578,139.5952606201172,149.00643920898438,135.22360229492188,131.91250610351562,129.35581970214844
22,39,100,78,45,64,91,30,28,75,73,80,60,37,21,22,-19.02243423461914,46.06721496582031,24.18877601623535,4.902231216430664,-17.556835174560547,-39.46321105957031,20.874425888061523,-9.450909614562988,-59.53588104248047,-67.75263214111328,-63.99482345581055,-47.89828109741211,158.86062622070312,135.20140075683594,148.897216796875,135.2396697998047,132.01026916503906,129.50653076171875
26,47,123,93,43,66,92,30,30,78,79,75,59,38,21,24,-19.194194793701172,40.15964126586914,23.932809829711914,4.829370975494385,-17.691553115844727,-39.61262893676758,20.868408203125,-12.360746383666992,-59.526268005371094,-67.59925079345703,-63.91048049926758,-47.78518295288086,158.85865783691406,131.50706481933594,148.79904174804688,135.18698120117188,132.1448211669922,129.66732788085938
31,53,149,83,43,61,72,30,29,78,71,75,51,35,20,24,-19.286373138427734,38.19108963012695,23.848987579345703,4.754027843475342,-17.781002044677734,-39.71778106689453,20.909345626831055,-12.980850219726562,-59.441280364990234,-67.52993774414062,-63.85979080200195,-47.736629486083984,158.83729553222656,130.53724670410156,148.69676208496094,135.17552185058594,132.19065856933594,129.73577880859375
31,52,151,78,41,60,69,27,31,77,66,67,49,33,21,26,-19.54399871826172,29.990659713745117,23.61113929748535,4.51952600479126,-18.012056350708008,-39.980716705322266,21.032745361328125,-14.255491256713867,-59.25432586669922,-67.36450958251953,-63.715065002441406,-47.594085693359375,158.79750061035156,127.19669342041016,148.52789306640625,135.1539306640625,132.2980499267578,129.89881896972656
34,52,149,78,39,60,69,26,31,60,64,61,52,36,20,25,-19.685810089111328,24.919918060302734,23.531713485717773,4.434963703155518,-18.099552154541016,-40.100704193115234,21.098430633544922,-14.329972267150879,-59.11585235595703,-67.25538635253906,-63.62692642211914,-47.52643585205078,158.7951202392578,125.30780792236328,148.42953491210938,135.13389587402344,132.32711791992188,129.9667205810547
34,51,142,92,35,53,58,25,31,62,85,58,48,35,20,22,-19.8218936920166,20.896207809448242,23.506032943725586,4.371773719787598,-18.169267654418945,-40.179874420166016,21.144506454467773,-13.895424842834473,-58.95503234863281,-67.15872955322266,-63.556190490722656,-47.46634292602539,158.82550048828125,123.9566421508789,148.30416870117188,135.10671997070312,132.33261108398438,129.98585510253906
32,55,134,79,38,60,66,26,29,62,78,62,50,35,21,21,-20.044818878173828,15.864730834960938,23.478801727294922,4.334930896759033,-18.24188804626465,-40.23059844970703,21.1669864654541,-12.749457359313965,-58.759681701660156,-67.00566101074219,-63.46654510498047,-47.391685485839844,158.9604949951172,122.4130859375,148.2268524169922,135.04090881347656,132.2958526611328,129.93545532226562
27,50,109,76,39,61,63,22,30,70,80,63,49,34,22,21,-20.195068359375,13.405569076538086,23.46857452392578,4.353226661682129,-18.24419403076172,-40.213680267333984,21.163150787353516,-12.00007152557373,-58.64577102661133,-66.89986419677734,-63.40354919433594,-47.34452819824219,159.09266662597656,121.77584075927734,148.22537231445312,135.00527954101562,132.2451629638672,129.86988830566406
33,51,110,84,38,59,64,22,30,71,84,69,54,38,22,20,-20.313385009765625,11.5770902633667,23.488737106323242,4.394315242767334,-18.21668243408203,-40.18064498901367,21.167892456054688,-11.370172500610352,-58.51594543457031,-66.77308654785156,-63.33122634887695,-47.303890228271484,159.19703674316406,121.3595199584961,148.17474365234375,134.92437744140625,132.18397521972656,129.82122802734375
32,50,109,80,43,69,83,23,31,75,79,72,54,37,24,19,-20.52887535095215,9.019028663635254,23.519073486328125,4.462262153625488,-18.187171936035156,-40.13280487060547,21.23302459716797,-10.043458938598633,-58.25965881347656,-66.50619506835938,-63.1799430847168,-47.19709777832031,159.40484619140625,120.85102081298828,148.17257690429688,134.8177032470703,132.14149475097656,129.76719665527344
35,55,114,68,47,75,91,27,35,82,56,70,52,37,24,22,-20.597280502319336,7.4577131271362305,23.566848754882812,4.507917881011963,-18.147296905517578,-40.08403015136719,21.28118324279785,-9.147177696228027,-58.115379333496094,-66.372802734375,-63.09016799926758,-47.13078689575195,159.4915313720703,120.44550323486328,148.14723205566406,134.75872802734375,132.1055908203125,129.72633361816406
34,46,106,64,43,68,88,26,35,81,60,70,55,34,23,22,-20.67032241821289,5.943946838378906,23.640031814575195,4.595202445983887,-18.06562614440918,-39.99925994873047,21.337169647216797,-8.11148452758789,-57.93886184692383,-66.16509246826172,-62.97053909301758,-47.048988342285156,159.59812927246094,120.10846710205078,148.1186065673828,134.5981903076172,132.0144805908203,129.64596557617188
38,54,102,68,43,67,87,26,35,89,67,89,56,35,23,23,-20.741409301757812,5.06227970123291,23.71179962158203,4.667966842651367,-17.979516983032227,-39.91558837890625,21.36695671081543,-7.45749044418335,-57.79412841796875,-66.03338623046875,-62.884586334228516,-46.9980583190918,159.70303344726562,120.00701141357422,148.11663818359375,134.53045654296875,131.9450225830078,129.5662078857422
32,53,93,59,44,69,87,27,34,88,61,94,54,32,22,23,-20.785526275634766,4.1371870040893555,23.78594207763672,4.733725547790527,-17.8983097076416,-39.83504867553711,21.395645141601562,-6.8203935623168945,-57.670196533203125,-65.91602325439453,-62.80811309814453,-46.954593658447266,159.78741455078125,119.86843872070312,148.11285400390625,134.45858764648438,131.86248779296875,129.4886932373047
32,53,95,59,46,61,76,26,33,85,65,87,54,30,22,23,-20.81489372253418,3.026479482650757,23.856494903564453,4.7951202392578125,-17.82383155822754,-39.7588005065918,21.41605567932129,-6.15376615524292,-57.574951171875,-65.7872314453125,-62.73587417602539,-46.92683410644531,159.8463134765625,119.59254455566406,148.1054229736328,134.30557250976562,131.72979736328125,129.39715576171875
30,51,106,58,44,59,76,25,26,71,68,91,58,28,22,20,-20.827056884765625,2.549633741378784,23.902904510498047,4.825592517852783,-17.79056739807129,-39.72019958496094,21.420896530151367,-5.948570728302002,-57.513248443603516,-65.71971893310547,-62.70580291748047,-46.919090270996094,159.87115478515625,119.43910217285156,148.05201721191406,134.20535278320312,131.64195251464844,129.3416290283203
30,50,103,61,44,66,77,25,27,71,63,95,52,27,22,19,-20.830596923828125,2.0632236003875732,23.9483585357666,4.838947772979736,-17.77452278137207,-39.698612213134766,21.422409057617188,-5.773939609527588,-57.44688034057617,-65.65953826904297,-62.688838958740234,-46.92180252075195,159.88487243652344,119.23214721679688,147.94789123535156,134.08778381347656,131.56283569335938,129.29847717285156
26,48,95,53,44,71,89,25,29,62,59,83,54,27,22,19,-20.834362030029297,1.6065261363983154,24.017562866210938,4.847239017486572,-17.770366668701172,-39.691001892089844,21.424068450927734,-5.664498805999756,-57.33623504638672,-65.59237670898438,-62.653263092041016,-46.93876266479492,159.89617919921875,119.0180892944336,147.75747680664062,133.933349609375,131.41021728515625,129.24615478515625
28,52,121,74,41,71,90,25,29,66,67,83,52,23,23,16,-20.837982177734375,1.384616732597351,24.045547485351562,4.845859050750732,-17.778608322143555,-39.68434524536133,21.42426872253418,-5.623565673828125,-57.3065185546875,-65.53610229492188,-62.617130279541016,-46.94413375854492,159.9003143310547,118.90379333496094,147.72122192382812,133.80917358398438,131.2819061279297,129.20608520507812
29,55,118,83,35,67,87,25,29,66,74,86,50,23,23,18,-20.838651657104492,1.1744507551193237,24.07205581665039,4.83963680267334,-17.80897331237793,-39.69294357299805,21.423921585083008,-5.582139015197754,-57.25570297241211,-65.48532104492188,-62.58645248413086,-46.949344635009766,159.90097045898438,118.80347442626953,147.61309814453125,133.69032287597656,131.15675354003906,129.17372131347656
28,50,102,89,37,62,81,26,31,67,78,88,44,26,24,18,-20.83334732055664,0.9477866888046265,24.10907745361328,4.863775253295898,-17.799850463867188,-39.67463302612305,21.417381286621094,-5.491823673248291,-57.22610855102539,-65.42083740234375,-62.50299072265625,-46.959468841552734,159.8958282470703,118.67825317382812,147.5667266845703,133.53936767578125,130.9020233154297,129.09556579589844
27,55,99,88,39,59,80,27,31,77,87,84,48,28,23,19,-20.828996658325195,0.9406200647354126,24.1257381439209,4.885379791259766,-17.782651901245117,-39.65140151977539,21.411331176757812,-5.47848653793335,-57.22364044189453,-65.40777587890625,-62.47956848144531,-46.96091842651367,159.8903045654297,118.65835571289062,147.56845092773438,133.50625610351562,130.81866455078125,129.0514373779297
27,50,109,97,38,51,71,28,31,80,88,79,46,28,25,18,-20.803081512451172,1.0530394315719604,24.212160110473633,4.988738059997559,-17.686372756958008,-39.554317474365234,21.37737464904785,-5.471200942993164,-57.19398498535156,-65.3714370727539,-62.43819808959961,-46.977149963378906,159.86033630371094,118.64335632324219,147.50579833984375,133.3857421875,130.58567810058594,128.87557983398438
26,44,85,92,44,52,73,26,30,79,89,77,51,29,24,22,-20.756025314331055,1.305174708366394,24.31368637084961,5.123225212097168,-17.560636520385742,-39.4273796081543,21.327754974365234,-5.426646709442139,-57.18210983276367,-65.36082458496094,-62.42788314819336,-47.00733184814453,159.80850219726562,118.62242889404297,147.440673828125,133.2735595703125,130.37939453125,128.6746368408203
25,43,91,86,43,51,73,27,31,85,85,74,49,29,23,21,-20.728214263916016,1.7024976015090942,24.352867126464844,5.178915023803711,-17.507789611816406,-39.37106704711914,21.297780990600586,-5.417132377624512,-57.19144821166992,-65.36978149414062,-62.442203521728516,-47.02910614013672,159.78497314453125,118.71511840820312,147.40869140625,133.2300262451172,130.3126220703125,128.59686279296875
25,43,100,76,42,66,87,24,30,85,91,69,48,29,22,22,-20.640949249267578,5.309477806091309,24.482074737548828,5.3525710105896,-17.33031463623047,-39.18714141845703,21.154815673828125,-6.578610420227051,-57.29863739013672,-65.47870635986328,-62.5255012512207,-47.1431884765625,159.69866943359375,119.56014251708984,147.3874969482422,133.1509246826172,130.0829315185547,128.34024047851562
26,44,105,82,42,64,86,22,32,86,109,72,50,28,23,22,-20.506591796875,13.3887300491333,24.654605865478516,5.585107326507568,-17.095190048217773,-38.93820571899414,20.869770050048828,-10.10045051574707,-57.56485366821289,-65.76558685302734,-62.747520446777344,-47.395687103271484,159.5784149169922,121.51895904541016,147.47000122070312,133.16622924804688,129.83580017089844,128.01788330078125
25,43,104,84,44,63,83,21,37,85,117,81,48,28,23,26,-20.472957611083984,16.652067184448242,24.696136474609375,5.649807929992676,-17.02968978881836,-38.863468170166016,20.799585342407227,-11.089003562927246,-57.62604904174805,-65.82962799072266,-62.80705642700195,-47.45103073120117,159.56800842285156,122.53955078125,147.5198516845703,133.18858337402344,129.8003692626953,127.93001556396484
31,45,113,79,38,60,77,23,38,85,119,76,46,28,24,24,-20.27289581298828,25.707691192626953,24.887426376342773,5.8790507316589355,-16.811124801635742,-38.622962951660156,20.612951278686523,-13.146413803100586,-57.78563690185547,-66.01579284667969,-62.950157165527344,-47.56596374511719,159.60667419433594,125.90185546875,147.62156677246094,133.27499389648438,129.700439453125,127.69703674316406
30,44,114,80,39,62,81,24,44,85,136,83,45,27,23,25,-20.16615104675293,30.754077911376953,25.016809463500977,6.0336103439331055,-16.700336456298828,-38.47213363647461,20.534269332885742,-13.393248558044434,-57.844303131103516,-66.08048248291016,-63.01262664794922,-47.60954284667969,159.66749572753906,128.1732635498047,147.7210693359375,133.323486328125,129.64215087890625,127.57610321044922
31,48,128,95,38,54,73,24,43,88,130,86,49,31,24,25,-20.070180892944336,36.0250358581543,25.1177921295166,6.160438537597656,-16.597000122070312,-38.357398986816406,20.474592208862305,-12.833627700805664,-57.91030502319336,-66.13143157958984,-63.040767669677734,-47.64814758300781,159.7349395751953,130.77969360351562,147.8541259765625,133.37551879882812,129.58819580078125,127.50025939941406
32,43,137,114,40,53,70,27,44,82,130,94,51,30,26,24,-19.993526458740234,43.01725769042969,25.21535301208496,6.281018257141113,-16.4901065826416,-38.23301315307617,20.429946899414062,-10.59478759765625,-57.953609466552734,-66.17649841308594,-63.057525634765625,-47.682579040527344,159.83151245117188,135.18316650390625,148.03097534179688,133.47882080078125,129.56710815429688,127.46136474609375
33,43,160,112,44,58,76,28,45,77,124,88,55,32,25,22,-19.952150344848633,46.42307662963867,25.28299331665039,6.340958118438721,-16.423494338989258,-38.17365646362305,20.433521270751953,-8.91468334197998,-57.92747497558594,-66.18211364746094,-63.050662994384766,-47.69472122192383,159.87783813476562,137.9993438720703,148.09115600585938,133.5457763671875,129.58294677734375,127.4725112915039
28,44,179,115,46,67,86,29,45,80,123,84,52,33,31,22,-19.90789222717285,49.54433822631836,25.346437454223633,6.402405261993408,-16.380653381347656,-38.11928939819336,20.4499568939209,-6.885801792144775,-57.8971061706543,-66.17898559570312,-63.05128860473633,-47.70499801635742,159.92420959472656,141.4882049560547,148.1611785888672,133.6182403564453,129.61917114257812,127.50816345214844
31,48,190,117,48,68,81,31,40,75,110,80,53,34,33,22,-19.80906867980957,53.27695083618164,25.46764373779297,6.4903950691223145,-16.262121200561523,-38.00290298461914,20.510343551635742,-3.8071987628936768,-57.83064651489258,-66.17364501953125,-63.00724792480469,-47.67865753173828,159.99713134765625,146.4250946044922,148.29078674316406,133.76092529296875,129.69049072265625,127.5693588256836
31,49,183,125,46,62,75,33,45,115,116,72,50,29,33,22,-19.72786521911621,55.391231536865234,25.525211334228516,6.570880889892578,-16.20769500732422,-37.936222076416016,20.57175064086914,-1.648517370223999,-57.81528854370117,-66.1413803100586,-62.98839569091797,-47.65473175048828,160.03799438476562,149.7859649658203,148.43138122558594,133.8588409423828,129.77647399902344,127.63240814208984
29,53,188,121,44,59,79,32,44,123,96,78,43,30,31,23,-19.600051879882812,57.1612663269043,25.63881492614746,6.68315315246582,-16.091732025146484,-37.85712814331055,20.66992950439453,0.3665924072265625,-57.748287200927734,-66.09552001953125,-62.93244171142578,-47.622528076171875,160.06993103027344,152.63401794433594,148.55519104003906,133.9893798828125,129.88392639160156,127.7435531616211
28,55,179,122,41,63,85,32,41,130,105,87,41,27,30,21,-19.375375747680664,59.20130920410156,25.81685447692871,6.870075702667236,-15.932266235351562,-37.732120513916016,20.809452056884766,2.923485040664673,-57.69205093383789,-66.02965545654297,-62.88883590698242,-47.589656829833984,160.0746307373047,155.8690643310547,148.7366943359375,134.13592529296875,130.0546112060547,127.90847778320312
29,54,168,125,40,53,78,30,44,132,123,93,41,26,22,22,-19.220930099487305,60.35261535644531,25.948909759521484,6.985013008117676,-15.834491729736328,-37.63978958129883,20.91522979736328,4.551629066467285,-57.6516227722168,-65.99838256835938,-62.86857986450195,-47.57260513305664,160.04928588867188,157.66384887695312,148.87355041503906,134.25489807128906,130.19387817382812,128.03939819335938
25,52,166,128,37,51,75,28,45,133,123,97,43,25,20,21,-19.062803268432617,61.2951774597168,26.09175682067871,7.122849464416504,-15.711509704589844,-37.57172393798828,21.00790786743164,5.871182441711426,-57.61502456665039,-65.95982360839844,-62.84282684326172,-47.58037567138672,160.0247344970703,158.96466064453125,148.99510192871094,134.36077880859375,130.31565856933594,128.184814453125
25,58,177,113,36,54,74,28,41,120,152,136,50,27,19,21,-18.9888973236084,61.787757873535156,26.16708755493164,7.183186054229736,-15.658275604248047,-37.52949523925781,21.049165725708008,6.592110633850098,-57.590553283691406,-65.95021057128906,-62.83619689941406,-47.581146240234375,160.01611328125,159.66285705566406,149.04286193847656,134.41671752929688,130.37979125976562,128.25057983398438
