Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Palm_x,Palm_y,Palm_z,Wrist_x,Wrist_y,Wrist_z,Thumb_MCP_x,Thumb_MCP_y,Thumb_MCP_z,Thumb_PIP_x,Thumb_PIP_y,Thumb_PIP_z,Thumb_DIP_x,Thumb_DIP_y,Thumb_DIP_z,Thumb_TIP_x,Thumb_TIP_y,Thumb_TIP_z,Index_MCP_x,Index_MCP_y,Index_MCP_z,Index_PIP_x,Index_PIP_y,Index_PIP_z,Index_DIP_x,Index_DIP_y,Index_DIP_z,Index_TIP_x,Index_TIP_y,Index_TIP_z,Middle_MCP_x,Middle_MCP_y,Middle_MCP_z,Middle_PIP_x,Middle_PIP_y,Middle_PIP_z,Middle_DIP_x,Middle_DIP_y,Middle_DIP_z,Middle_TIP_x,Middle_TIP_y,Middle_TIP_z,Ring_MCP_x,Ring_MCP_y,Ring_MCP_z,Ring_PIP_x,Ring_PIP_y,Ring_PIP_z,Ring_DIP_x,Ring_DIP_y,Ring_DIP_z,Ring_TIP_x,Ring_TIP_y,Ring_TIP_z,Pinky_MCP_x,Pinky_MCP_y,Pinky_MCP_z,Pinky_PIP_x,Pinky_PIP_y,Pinky_PIP_z,Pinky_DIP_x,Pinky_DIP_y,Pinky_DIP_z,Pinky_TIP_x,Pinky_TIP_y,Pinky_TIP_z
130,115,102,68,53,39,35,44,-23.693574905395508,-31.70281982421875,-2.701510190963745,21.300697326660156,34.15779113769531,40.0325927734375,-2.4853997230529785,6.656014442443848,15.142189025878906,21.107378005981445,-22.684755325317383,-18.021886825561523,-7.297595024108887,1.5868468284606934,-41.93825912475586,-38.045772552490234,-26.633148193359375,-16.746915817260742,-57.415924072265625,-58.34205627441406,-50.81524658203125,-40.56678009033203,11.47186279296875,61.992530822753906,65.15991973876953,25.15556526184082,-3.3317489624023438,-23.321338653564453,-9.674649238586426,-49.36954879760742,-64.38441467285156,-67.68643951416016,-10.898543357849121,-56.216331481933594,-73.9253921508789,-77.12663269042969,-6.4003496170043945,-48.35848617553711,-65.32146453857422,-68.30681610107422,-0.9343858361244202,-34.069618225097656,-47.5461311340332,-53.015811920166016,140.81283569335938,131.31375122070312,131.24549865722656,122.46208953857422,113.82699584960938,105.99888610839844,156.28733825683594,153.10960388183594,137.9139404296875,123.16506958007812,150.50721740722656,145.43038940429688,128.0315704345703,112.85907745361328,141.63674926757812,136.17544555664062,119.56034851074219,105.10089874267578,129.58596801757812,123.9317626953125,113.55325317382812,101.98773956298828
124,91,97,72,51,38,35,42,-23.740175247192383,-31.667478561401367,-2.670386552810669,21.081979751586914,33.63261032104492,39.05531311035156,-2.7172420024871826,6.5368547439575195,15.285018920898438,21.361255645751953,-22.8387451171875,-17.638668060302734,-6.2540130615234375,2.8902785778045654,-41.979095458984375,-37.65568161010742,-25.66377067565918,-15.516836166381836,-57.303401947021484,-57.69953918457031,-49.65453338623047,-39.02796173095703,12.649910926818848,63.26153564453125,66.44973754882812,26.356725692749023,-2.1603751182556152,-22.109615325927734,-8.642423629760742,-48.26500701904297,-62.60609436035156,-65.02102661132812,-9.819931983947754,-55.00341796875,-71.65473937988281,-73.56389617919922,-5.242690563201904,-47.10539245605469,-63.29935073852539,-65.32657623291016,0.3381628692150116,-32.76219940185547,-45.80425262451172,-50.54496765136719,140.685302734375,131.61117553710938,131.95314025878906,122.89896392822266,113.91824340820312,105.67212677001953,156.21253967285156,152.5029296875,136.81304931640625,121.93812561035156,150.1577606201172,144.4454803466797,126.43262481689453,111.19703674316406,141.0851593017578,135.22982788085938,118.25920104980469,103.81428527832031,128.89187622070312,122.9774398803711,112.43394470214844,100.88789367675781
99,93,94,71,53,37,35,37,-23.627058029174805,-31.43712043762207,-2.442754030227661,20.966405868530273,33.20988845825195,38.25432586669922,-2.7664389610290527,6.533806324005127,15.472845077514648,21.590028762817383,-22.829710006713867,-17.26195526123047,-5.383116245269775,3.9203734397888184,-41.87955856323242,-37.007266998291016,-24.397010803222656,-14.062768936157227,-57.083045959472656,-57.01246643066406,-48.502567291259766,-37.563716888427734,13.482613563537598,64.17459869384766,67.34027862548828,27.108444213867188,-1.451453685760498,-21.36398696899414,-7.954606533050537,-47.51441955566406,-61.16355895996094,-62.67141342163086,-9.067252159118652,-54.140193939208984,-69.89054107666016,-70.71424102783203,-4.40045690536499,-46.14891815185547,-61.377872467041016,-62.22419357299805,1.293777585029602,-31.772607803344727,-44.38195037841797,-48.39626693725586,140.59254455566406,131.87220764160156,132.51881408691406,123.19071197509766,113.92647552490234,105.35787200927734,156.1393280029297,151.9114227294922,135.71995544433594,120.74254608154297,149.88241577148438,143.66561889648438,125.16806030273438,109.93150329589844,140.6660919189453,134.43798828125,117.02784729003906,102.59827423095703,128.3743896484375,122.26042175292969,111.5567398071289,100.02693939208984
93,95,89,75,51,39,32,30,-23.537593841552734,-31.32883071899414,-2.3398666381835938,20.784860610961914,32.79850769042969,37.5411376953125,-2.7466793060302734,6.702995777130127,15.805697441101074,21.86007308959961,-22.77664566040039,-16.739009857177734,-4.435479164123535,4.928956985473633,-41.78087615966797,-36.40184020996094,-23.256921768188477,-12.851253509521484,-56.92338943481445,-56.40602111816406,-47.42515563964844,-36.21268081665039,14.108972549438477,64.84100341796875,68.0177230834961,27.67669677734375,-0.9136577844619751,-20.79633140563965,-7.397103309631348,-46.868160247802734,-59.7014045715332,-60.15153121948242,-8.487699508666992,-53.443973541259766,-68.33921813964844,-68.17201232910156,-3.783297300338745,-45.422306060791016,-59.633087158203125,-59.24495315551758,1.9661649465560913,-31.08853530883789,-43.21173858642578,-46.3642578125,140.57513427734375,132.0735626220703,132.8867645263672,123.3237533569336,113.85482788085938,105.04783630371094,156.12017822265625,151.42039489746094,134.66278076171875,119.59101867675781,149.75364685058594,143.14312744140625,124.2197494506836,108.99919128417969,140.4625701904297,133.92640686035156,116.05695343017578,101.65914154052734,128.1214141845703,121.96588134765625,111.0867919921875,99.55198669433594
94,94,100,70,51,36,29,30,-23.412330627441406,-31.195951461791992,-2.2109439373016357,20.658557891845703,32.480873107910156,36.965301513671875,-2.6627330780029297,6.884204864501953,16.09172248840332,22.04233169555664,-22.671916961669922,-16.123395919799805,-3.402604579925537,5.944648742675781,-41.64828872680664,-35.828556060791016,-22.278621673583984,-11.874568939208984,-56.753658294677734,-55.82329177856445,-46.39724349975586,-34.96558380126953,14.533443450927734,65.29313659667969,68.4776840209961,28.031232833862305,-0.5932621955871582,-20.456592559814453,-7.021261215209961,-46.415863037109375,-58.48296356201172,-57.95853805541992,-8.096163749694824,-52.91992950439453,-66.80284881591797,-65.4825210571289,-3.3650920391082764,-44.900325775146484,-58.235382080078125,-56.8304443359375,2.4235596656799316,-30.606616973876953,-42.19568634033203,-44.43081283569336,140.54774475097656,132.2058563232422,133.1228790283203,123.39286041259766,113.78724670410156,104.80313110351562,156.0806427001953,150.9552459716797,133.69325256347656,118.5826187133789,149.64645385742188,142.6346435546875,123.22366333007812,108.04896545410156,140.31207275390625,133.4990234375,115.26093292236328,100.92540740966797,127.94374084472656,121.70570373535156,110.6230239868164,99.089111328125
85,90,96,67,51,38,29,30,-23.325180053710938,-31.103343963623047,-2.121065616607666,20.55595588684082,32.224403381347656,36.50196075439453,-2.6029696464538574,7.067971229553223,16.35664939880371,22.183971405029297,-22.598424911499023,-15.56950855255127,-2.485363483428955,6.779969215393066,-41.55638885498047,-35.24431228637695,-21.312606811523438,-10.971405982971191,-56.637271881103516,-55.31932067871094,-45.495750427246094,-33.90553665161133,14.817440032958984,65.59400177001953,68.78317260742188,28.25486946105957,-0.4000980854034424,-20.249637603759766,-6.767416477203369,-46.081092834472656,-57.44163131713867,-56.05049514770508,-7.832442283630371,-52.52146530151367,-65.3666000366211,-62.89724349975586,-3.084733009338379,-44.49859619140625,-56.89855194091797,-54.45671463012695,2.7282845973968506,-30.261571884155273,-41.3108024597168,-42.66514205932617,140.5199432373047,132.2761993408203,133.26092529296875,123.4216079711914,113.71919250488281,104.60466766357422,156.0475311279297,150.5469512939453,132.85435485839844,117.75060272216797,149.5691680908203,142.17294311523438,122.29463195800781,107.21345520019531,140.20587158203125,133.0986785888672,114.49219512939453,100.25061798095703,127.81909942626953,121.43915557861328,110.15222930908203,98.6395263671875
89,96,112,67,53,35,28,32,-23.180156707763672,-30.95165252685547,-1.9722992181777954,20.441162109375,31.90651512145996,35.76145935058594,-2.4870169162750244,7.302515029907227,16.664451599121094,22.22076988220215,-22.46807289123535,-14.814554214477539,-1.2246832847595215,7.757309913635254,-41.406646728515625,-34.12421417236328,-19.56178092956543,-9.494632720947266,-56.46179962158203,-54.48346710205078,-43.97645950317383,-32.215911865234375,15.209420204162598,66.01170349121094,69.20378875732422,28.559656143188477,-0.13957804441452026,-19.959453582763672,-6.422985076904297,-45.61421585083008,-55.72566604614258,-52.83418273925781,-7.470561504364014,-51.935211181640625,-62.837562561035156,-58.27489471435547,-2.695526123046875,-43.772796630859375,-54.09624099731445,-49.56116485595703,3.15579891204834,-29.769792556762695,-39.77345657348633,-39.435081481933594,140.461181640625,132.3710174560547,133.4296112060547,123.46497344970703,113.65190887451172,104.28770446777344,155.9613494873047,149.83265686035156,131.43478393554688,116.44202423095703,149.43588256835938,141.34039306640625,120.65721130371094,105.89604949951172,140.0472869873047,131.9796600341797,112.60404968261719,98.68244934082031,127.64726257324219,121.10792541503906,109.46695709228516,98.05272674560547
84,95,111,70,55,35,28,28,-23.12800407409668,-30.88216781616211,-1.9022955894470215,20.382068634033203,31.749223709106445,35.383358001708984,-2.4466075897216797,7.40241813659668,16.775442123413086,22.16022300720215,-22.42559814453125,-14.72301959991455,-1.0007814168930054,7.830379962921143,-41.35942077636719,-33.90950393676758,-19.13753890991211,-9.26525592803955,-56.40843200683594,-54.07830810546875,-43.259735107421875,-31.47816276550293,15.384995460510254,66.19710540771484,69.37996673583984,28.670621871948242,-0.05929064750671387,-19.869495391845703,-6.2679314613342285,-45.39020538330078,-54.83073043823242,-51.16826248168945,-7.30366325378418,-51.70615005493164,-61.81081771850586,-56.39132308959961,-2.5143754482269287,-43.52730178833008,-52.945247650146484,-47.41233444213867,3.3529469966888428,-29.53046417236328,-38.99141311645508,-37.82415771484375,140.42828369140625,132.38336181640625,133.4554443359375,123.46749877929688,113.6299819946289,104.15763854980469,155.91546630859375,149.4507293701172,130.70526123046875,115.81880950927734,149.3817901611328,140.99679565429688,119.99832916259766,105.43722534179688,139.99085998535156,131.75064086914062,112.07466888427734,98.37611389160156,127.5909423828125,120.95594024658203,109.1478271484375,97.8102035522461
79,87,105,65,56,31,27,24,-23.0877742767334,-30.82858657836914,-1.8483195304870605,20.343904495239258,31.62785530090332,35.0616455078125,-2.415435552597046,7.486201763153076,16.859132766723633,22.04151153564453,-22.392826080322266,-14.611079216003418,-0.7630729675292969,7.892549514770508,-41.32297897338867,-33.7402458190918,-18.795543670654297,-9.137496948242188,-56.36724090576172,-53.814144134521484,-42.73892593383789,-30.96951675415039,15.52043628692627,66.34009552001953,69.51583099365234,28.758502960205078,0.0036663992796093225,-19.794353485107422,-6.148305892944336,-45.19945526123047,-53.90031433105469,-49.40354537963867,-7.174901008605957,-51.49201202392578,-60.733665466308594,-54.442073822021484,-2.3746225833892822,-43.344356536865234,-51.938106536865234,-45.503395080566406,3.505035400390625,-29.35896110534668,-38.33599090576172,-36.397457122802734,140.4029083251953,132.39288330078125,133.47537231445312,123.47798156738281,113.6175308227539,104.04549407958984,155.8800506591797,149.07461547851562,129.97454833984375,115.24573516845703,149.3400421142578,140.5846710205078,119.27354431152344,104.9598388671875,139.9473419189453,131.6139373779297,111.69269561767578,98.23750305175781,127.54750061035156,120.89838409423828,108.9511947631836,97.70696258544922
79,101,96,65,58,32,27,24,-23.04717445373535,-30.78717803955078,-1.8066130876541138,20.276208877563477,31.464096069335938,34.59885787963867,-2.3732974529266357,7.582683563232422,16.933168411254883,21.86873435974121,-22.35175132751465,-14.234822273254395,-0.20103290677070618,8.124430656433105,-41.28317642211914,-33.58635711669922,-18.566268920898438,-9.025052070617676,-56.329139709472656,-53.682369232177734,-42.39693069458008,-30.674070358276367,15.656010627746582,66.47698211669922,69.65140533447266,28.831937789916992,0.04184406250715256,-19.738941192626953,-6.015498161315918,-44.982086181640625,-52.84135055541992,-47.43285369873047,-7.040469169616699,-51.17668914794922,-59.05339050292969,-51.49446487426758,-2.238252639770508,-43.173179626464844,-51.36797332763672,-44.52582931518555,3.6435599327087402,-29.238176345825195,-37.7949104309082,-35.12295913696289,140.392333984375,132.38986206054688,133.4682159423828,123.48211669921875,113.61507415771484,103.90579223632812,155.86355590820312,148.6641082763672,129.19183349609375,114.6865005493164,149.3265380859375,139.98159790039062,118.24797821044922,104.35786437988281,139.93739318847656,131.53778076171875,111.50544738769531,98.16844177246094,127.54063415527344,121.01703643798828,108.95867919921875,97.816650390625
90,102,111,70,58,29,24,25,-23.033430099487305,-30.781911849975586,-1.801548719406128,20.181060791015625,31.277080535888672,34.085880279541016,-2.353419780731201,7.663822650909424,16.980571746826172,21.669981002807617,-22.333101272583008,-14.016457557678223,0.13035188615322113,8.158015251159668,-41.267127990722656,-33.330055236816406,-18.17852210998535,-8.868356704711914,-56.316463470458984,-53.572025299072266,-42.154964447021484,-30.479015350341797,15.755107879638672,66.57274627685547,69.75135803222656,28.870058059692383,0.04234051704406738,-19.716419219970703,-5.909186840057373,-44.78516387939453,-51.83247375488281,-45.58633804321289,-6.938710689544678,-50.94858932495117,-57.73903274536133,-49.19270324707031,-2.1417269706726074,-42.98737716674805,-50.3950309753418,-42.80135726928711,3.7345099449157715,-29.154232025146484,-37.43866729736328,-34.31373596191406,140.38818359375,132.3727264404297,133.44412231445312,123.4898910522461,113.62896728515625,103.77613067626953,155.86129760742188,148.26776123046875,128.47122192382812,114.22301483154297,149.32875061035156,139.57260131835938,117.54766845703125,104.0605239868164,139.94216918945312,131.33413696289062,111.0953140258789,98.00399780273438,127.54686737060547,121.09938049316406,108.97496795654297,97.90172576904297
85,96,103,62,55,31,24,25,-23.008304595947266,-30.77907371520996,-1.79896080493927,20.095237731933594,31.090442657470703,33.46297836303711,-2.30995774269104,7.73502779006958,16.97890281677246,21.32854652404785,-22.294090270996094,-13.781445503234863,0.43061938881874084,8.189441680908203,-41.23654556274414,-33.12554931640625,-17.86834144592285,-8.838088989257812,-56.2968635559082,-53.40401077270508,-41.83225631713867,-30.232160568237305,15.890198707580566,66.69647979736328,69.88561248779297,28.938987731933594,0.06425270438194275,-19.659587860107422,-5.750387668609619,-44.528682708740234,-50.52898025512695,-43.22639465332031,-6.793537616729736,-50.70033264160156,-56.63729476928711,-47.34910202026367,-2.012988805770874,-42.818302154541016,-49.467411041259766,-41.10991287231445,3.844752073287964,-29.04132652282715,-36.97481918334961,-33.30189895629883,140.392333984375,132.32664489746094,133.373291015625,123.49296569824219,113.6567153930664,103.62090301513672,155.87411499023438,147.83106994628906,127.65890502929688,113.81083679199219,149.3573760986328,139.3101348876953,117.08155822753906,103.93180084228516,139.9794158935547,131.3422393798828,110.92020416259766,98.10099029541016,127.58869171142578,121.19271087646484,108.98055267333984,97.99614715576172
86,100,117,61,56,31,26,26,-23.024734497070312,-31.001285552978516,-2.032572031021118,19.917312622070312,30.848844528198242,32.34784698486328,-2.2252485752105713,7.894125938415527,17.01516342163086,20.787113189697266,-22.212553024291992,-12.914022445678711,1.418618083000183,8.473068237304688,-41.1839714050293,-32.8228874206543,-17.420957565307617,-8.941274642944336,-56.28086853027344,-53.15775680541992,-41.284332275390625,-29.89198875427246,16.112512588500977,66.86761474609375,70.17150115966797,29.215200424194336,0.30234479904174805,-19.295549392700195,-5.408276557922363,-44.08053970336914,-48.52484893798828,-39.68125534057617,-6.545354843139648,-50.09046173095703,-53.95793151855469,-43.08169937133789,-1.862062692642212,-42.56645965576172,-47.7480354309082,-38.013221740722656,3.9057466983795166,-28.982675552368164,-36.16459274291992,-31.313480377197266,140.48179626464844,132.29566955566406,133.3011016845703,123.5858383178711,113.79067993164062,103.34789276123047,155.9949951171875,147.5449676513672,126.91915130615234,113.82032012939453,149.50372314453125,138.6143035888672,116.00992584228516,103.70836639404297,140.13525390625,131.2635498046875,110.52749633789062,98.31873321533203,127.74685668945312,121.47236633300781,109.08589935302734,98.34388732910156
87,102,116,69,58,37,26,27,-23.04395294189453,-31.12197494506836,-2.159371852874756,19.872072219848633,30.839752197265625,31.991287231445312,-2.197157144546509,8.043068885803223,17.1043701171875,20.610286712646484,-22.184541702270508,-12.73068904876709,1.6182525157928467,8.408079147338867,-41.16838073730469,-32.84270095825195,-17.38833999633789,-9.2345609664917,-56.28089141845703,-53.02827072143555,-40.952449798583984,-29.74435806274414,16.233654022216797,66.9599838256836,70.32170867919922,29.385643005371094,0.4684925079345703,-19.0688419342041,-5.221820831298828,-43.811336517333984,-47.569190979003906,-38.1207275390625,-6.408100128173828,-49.905513763427734,-53.1579704284668,-41.77513122558594,-1.776668667793274,-42.39749526977539,-46.574493408203125,-35.97910690307617,3.94195556640625,-28.93682289123535,-35.54164123535156,-29.834211349487305,140.5341796875,132.2696075439453,133.25926208496094,123.64383697509766,113.90190887451172,103.30271911621094,156.07432556152344,147.39471435546875,126.60671997070312,113.861083984375,149.5921173095703,138.6459503173828,115.95523071289062,103.96710205078125,140.2230224609375,130.94432067871094,110.02142333984375,98.31761932373047,127.83085632324219,121.5716323852539,109.06029510498047,98.5477523803711
92,90,121,74,57,35,27,26,-23.100814819335938,-31.260961532592773,-2.303776264190674,19.810842514038086,30.82027816772461,31.633832931518555,-2.218810558319092,8.126917839050293,17.126279830932617,20.383752822875977,-22.20452308654785,-12.572314262390137,1.7822518348693848,8.273331642150879,-41.19618606567383,-32.802486419677734,-17.3076171875,-9.418514251708984,-56.31840896606445,-52.81251907348633,-40.47618865966797,-29.56575584411621,16.383163452148438,67.08191680908203,70.49205780029297,29.57486915588379,0.6525969505310059,-18.821664810180664,-5.011538505554199,-43.518089294433594,-46.62232208251953,-36.62680435180664,-6.24134635925293,-49.584999084472656,-51.93361282348633,-39.92272186279297,-1.6568753719329834,-42.16716384887695,-45.512290954589844,-34.280338287353516,4.015756130218506,-28.819541931152344,-34.59333801269531,-27.764699935913086,140.58453369140625,132.2318878173828,133.21441650390625,123.710205078125,114.03077697753906,103.28519439697266,156.16114807128906,147.24151611328125,126.31916809082031,113.92987823486328,149.68190002441406,138.29037475585938,115.49190521240234,103.95976257324219,140.30557250976562,130.61407470703125,109.57194519042969,98.287841796875,127.90412139892578,121.5540542602539,108.8867416381836,98.73578643798828
82,91,110,71,57,34,28,27,-23.147018432617188,-31.373851776123047,-2.4211294651031494,19.79038429260254,30.86704444885254,31.30297088623047,-2.236501932144165,8.171748161315918,17.118566513061523,20.17917251586914,-22.220792770385742,-12.56430435180664,1.7811800241470337,8.021547317504883,-41.218746185302734,-32.878501892089844,-17.354719161987305,-9.748258590698242,-56.348785400390625,-52.54716873168945,-40.016788482666016,-29.395082473754883,16.50465202331543,67.1807861328125,70.6302490234375,29.74317741394043,0.8252986073493958,-18.56507110595703,-4.840575695037842,-43.29694747924805,-45.906951904296875,-35.498470306396484,-6.105748653411865,-49.34274673461914,-50.91324234008789,-38.36199188232422,-1.5594570636749268,-41.98674011230469,-44.473777770996094,-32.578739166259766,4.075775623321533,-28.703065872192383,-33.77544403076172,-26.083398818969727,140.62545776367188,132.20123291015625,133.17794799804688,123.77057647705078,114.15493774414062,103.23706817626953,156.23167419433594,147.16941833496094,126.15723419189453,114.06127166748047,149.7548370361328,137.98484802246094,115.11389923095703,104.02742767333984,140.37266540527344,130.29608154296875,109.15655517578125,98.36882019042969,127.96369934082031,121.4932632446289,108.71659088134766,98.88188171386719
78,98,105,69,58,37,28,24,-23.19354248046875,-31.449838638305664,-2.4973912239074707,19.744787216186523,30.827856063842773,30.785263061523438,-2.257002353668213,8.237710952758789,17.08496856689453,19.908710479736328,-22.24810028076172,-12.454998970031738,1.8490499258041382,7.826523303985596,-41.2584342956543,-32.96306610107422,-17.444290161132812,-10.100244522094727,-56.404701232910156,-52.32817459106445,-39.649024963378906,-29.345928192138672,16.6190242767334,67.27967834472656,70.74190521240234,29.860124588012695,0.934685230255127,-18.344636917114258,-4.69539737701416,-43.043399810791016,-45.01774597167969,-34.144309997558594,-5.977776050567627,-49.040016174316406,-49.798301696777344,-36.75802230834961,-1.452514886856079,-41.823585510253906,-43.622249603271484,-31.207731246948242,4.158822059631348,-28.559560775756836,-32.9528923034668,-24.469289779663086,140.68943786621094,132.2012176513672,133.14019775390625,123.78242492675781,114.19695281982422,103.07569885253906,156.3028564453125,146.88795471191406,125.76457977294922,114.02528381347656,149.85047912597656,137.5640106201172,114.6258544921875,103.96720123291016,140.48321533203125,130.1475372314453,108.9346923828125,98.55826568603516,128.08322143554688,121.47560119628906,108.5945816040039,99.0770034790039
71,99,101,67,60,35,25,23,-23.231510162353516,-31.504112243652344,-2.550889253616333,19.726686477661133,30.81878662109375,30.366344451904297,-2.2729666233062744,8.23720645904541,16.97228240966797,19.571414947509766,-22.27202796936035,-12.26845932006836,1.980284333229065,7.675496578216553,-41.294639587402344,-33.09625244140625,-17.600143432617188,-10.360628128051758,-56.45712661743164,-52.12911605834961,-39.33601760864258,-29.35941505432129,16.708181381225586,67.35417938232422,70.8210678100586,29.944929122924805,1.010667324066162,-18.170413970947266,-4.578739643096924,-42.82861328125,-44.15922164916992,-32.82788848876953,-5.873705863952637,-48.715110778808594,-48.608497619628906,-35.09244918823242,-1.365635871887207,-41.77408218383789,-43.41298294067383,-30.834754943847656,4.2240376472473145,-28.442230224609375,-32.21702194213867,-23.037019729614258,140.7561492919922,132.1966094970703,133.09356689453125,123.79553985595703,114.2472152709961,102.96635437011719,156.3775634765625,146.5881805419922,125.36797332763672,114.0162582397461,149.95242309570312,137.0775909423828,114.0927734375,103.88165283203125,140.60182189941406,130.33505249023438,109.09272003173828,98.84073638916016,128.2118682861328,121.50704193115234,108.5428466796875,99.32848358154297
65,99,105,60,56,29,24,23,-23.277359008789062,-31.64259147644043,-2.6939432621002197,19.702627182006836,30.926387786865234,29.952590942382812,-2.2650938034057617,8.489221572875977,16.95514488220215,19.032337188720703,-22.26993751525879,-12.006145477294922,2.1656956672668457,7.479063987731934,-41.311344146728516,-32.997074127197266,-17.515899658203125,-10.498211860656738,-56.498138427734375,-51.87139892578125,-38.96427536010742,-29.408119201660156,16.842830657958984,67.4568862915039,70.97254180908203,30.138452529907227,1.21880042552948,-17.819799423217773,-4.3765668869018555,-42.1765022277832,-41.77212905883789,-29.41940689086914,-5.717684268951416,-48.299766540527344,-47.11766052246094,-33.01971435546875,-1.2604851722717285,-41.58908462524414,-42.69721221923828,-29.77131462097168,4.278036117553711,-28.32904624938965,-31.380231857299805,-21.412675857543945,140.87991333007812,132.22201538085938,133.07574462890625,123.87935638427734,114.44126892089844,102.95388793945312,156.52101135253906,145.34703063964844,123.9803695678711,113.63088989257812,150.12339782714844,136.60897827148438,113.60677337646484,103.99417114257812,140.7866668701172,130.30145263671875,109.01396179199219,99.0440673828125,128.4035186767578,121.61066436767578,108.56922149658203,99.7353515625
46,109,115,57,54,31,26,23,-23.28926658630371,-31.697790145874023,-2.7514495849609375,19.698692321777344,30.99560546875,29.749319076538086,-2.2529830932617188,8.516922950744629,16.913936614990234,18.864707946777344,-22.259912490844727,-11.803374290466309,2.3203394412994385,7.422327518463135,-41.30931854248047,-32.91675567626953,-17.442829132080078,-10.52306842803955,-56.50643539428711,-51.73699951171875,-38.78936004638672,-29.407880783081055,16.84128189086914,67.44754028320312,70.98567199707031,30.177021026611328,1.2731873989105225,-17.67581558227539,-4.359499454498291,-42.0732421875,-41.26742172241211,-28.675750732421875,-5.717032432556152,-48.102149963378906,-46.27606964111328,-31.8681640625,-1.2759572267532349,-41.55310821533203,-42.41288375854492,-29.33789825439453,4.248948097229004,-28.316770553588867,-31.053281784057617,-20.77549171447754,140.95040893554688,132.2888946533203,133.12791442871094,123.94923400878906,114.55004119873047,102.94149017333984,156.58447265625,145.13758850097656,123.75511169433594,113.67243194580078,150.1968536376953,136.21896362304688,113.22927856445312,103.96817016601562,140.86875915527344,130.24903869628906,108.94479370117188,99.10166931152344,128.49220275878906,121.60033416748047,108.52926635742188,99.86528778076172
39,128,112,57,54,33,25,23,-23.292417526245117,-31.718326568603516,-2.772188663482666,19.698850631713867,31.037857055664062,29.453468322753906,-2.240377187728882,8.591952323913574,16.895591735839844,18.689373016357422,-22.251508712768555,-11.657390594482422,2.417231798171997,7.349700450897217,-41.30848693847656,-32.79507064819336,-17.334697723388672,-10.50507640838623,-56.51557159423828,-51.63137435913086,-38.65755081176758,-29.4215087890625,16.81879425048828,67.42076873779297,70.965576171875,30.166006088256836,1.2687687873840332,-17.569318771362305,-4.3729658126831055,-41.94575119018555,-40.63454055786133,-27.772459030151367,-5.736723899841309,-47.97484588623047,-45.66058349609375,-31.022809982299805,-1.3024779558181763,-41.504486083984375,-42.11247253417969,-28.90995216369629,4.215609073638916,-28.312435150146484,-30.78840446472168,-20.264299392700195,141.013671875,132.34405517578125,133.16165161132812,123.99374389648438,114.62500762939453,102.87798309326172,156.63876342773438,144.7941436767578,123.40022277832031,113.63470458984375,150.26564025878906,135.95046997070312,112.97463989257812,103.98617553710938,140.9497833251953,130.14317321777344,108.82041931152344,99.08516693115234,128.58242797851562,121.59368896484375,108.49666595458984,99.97325897216797
35,121,119,62,53,28,24,23,-23.288368225097656,-31.6866397857666,-2.7364044189453125,19.71042251586914,31.0642032623291,29.18012046813965,-2.2293498516082764,8.657755851745605,16.858736038208008,18.51288414001465,-22.251428604125977,-11.610505104064941,2.4067821502685547,7.2363810539245605,-41.3192138671875,-32.87009811401367,-17.443195343017578,-10.638407707214355,-56.540950775146484,-51.570152282714844,-38.585391998291016,-29.485496520996094,16.812543869018555,67.40458679199219,70.92738342285156,30.10130500793457,1.186166524887085,-17.5773868560791,-4.366234302520752,-41.82897186279297,-40.13370132446289,-27.077299118041992,-5.725962162017822,-47.88094711303711,-45.281864166259766,-30.517440795898438,-1.2941397428512573,-41.533077239990234,-42.166297912597656,-28.957679748535156,4.212512493133545,-28.283687591552734,-30.52608871459961,-19.788755416870117,141.11029052734375,132.3562774658203,133.1222381591797,124.01323699951172,114.71791076660156,102.89608001708984,156.7435760498047,144.60426330566406,123.19773864746094,113.66829681396484,150.40406799316406,135.8800811767578,112.89964294433594,104.06375885009766,141.10919189453125,130.38990783691406,109.04366302490234,99.2992935180664,128.7547607421875,121.67948913574219,108.55126190185547,100.1482162475586
39,119,140,61,45,29,27,23,-23.255643844604492,-31.694561004638672,-2.7450530529022217,19.782657623291016,31.215608596801758,29.004636764526367,-2.160999059677124,8.807747840881348,16.924182891845703,18.45595359802246,-22.192195892333984,-11.507974624633789,2.45790696144104,7.205070972442627,-41.27679443359375,-32.8062629699707,-17.412128448486328,-10.661131858825684,-56.52069091796875,-51.57472610473633,-38.596923828125,-29.562740325927734,16.751558303833008,67.32614135742188,70.86546325683594,30.068166732788086,1.1612368822097778,-17.500381469726562,-4.392904281616211,-41.77611541748047,-39.818817138671875,-26.63134765625,-5.772643089294434,-47.88045120239258,-45.10659408569336,-30.261795043945312,-1.3646960258483887,-41.599849700927734,-42.17070770263672,-28.920373916625977,4.115606307983398,-28.380081176757812,-30.53116798400879,-19.691965103149414,141.2209930419922,132.4053955078125,133.12106323242188,124.08306121826172,114.85951232910156,102.93341064453125,156.85269165039062,144.54290771484375,123.12651824951172,113.75846099853516,150.54640197753906,135.91770935058594,112.9264144897461,104.18099212646484,141.2747039794922,130.55812072753906,109.18647003173828,99.46134185791016,128.93589782714844,121.84088897705078,108.69052124023438,100.34757232666016
