Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Palm_tip_x,Thumb_tip_x,Index_tip_x,Middle_tip_x,Ring_tip_x,Pinky_tip_x,Palm_tip_y,Thumb_tip_y,Index_tip_y,Middle_tip_y,Ring_tip_y,Pinky_tip_y,Palm_tip_z,Thumb_tip_z,Index_tip_z,Middle_tip_z,Ring_tip_z,Pinky_tip_z
33,73,140,145,67,80,107,28,35,118,193,116,72,32,24,22,-33.993247985839844,48.323509216308594,1.9588122367858887,-16.760648727416992,-37.84845733642578,-56.356163024902344,2.9612483978271484,-9.112771034240723,-77.269775390625,-84.23173522949219,-78.20074462890625,-59.729248046875,136.53321838378906,144.3852996826172,137.7386932373047,118.88895416259766,109.38487243652344,101.0239028930664
33,71,127,121,61,79,103,31,36,108,178,114,73,31,26,23,-34.005104064941406,48.33359146118164,1.957363247871399,-16.784875869750977,-37.870479583740234,-56.37156295776367,2.9315545558929443,-9.325804710388184,-77.30760955810547,-84.262939453125,-78.22392272949219,-59.748497009277344,136.508056640625,144.0037384033203,137.70411682128906,118.85335540771484,109.34337615966797,100.98321533203125
31,65,118,121,58,77,94,30,36,108,180,122,70,31,25,21,-34.016902923583984,48.31581115722656,1.9531344175338745,-16.8121395111084,-37.89679718017578,-56.40333557128906,2.899902582168579,-9.559083938598633,-77.34963989257812,-84.29512786865234,-78.25092315673828,-59.77401351928711,136.4925537109375,143.5584259033203,137.68434143066406,118.82352447509766,109.31624603271484,100.96603393554688
32,87,113,110,58,72,93,28,32,71,155,119,74,33,24,20,-34.0367431640625,48.055850982666016,1.9471337795257568,-16.846866607666016,-37.94259262084961,-56.469669342041016,2.8598830699920654,-10.237421989440918,-77.4008560180664,-84.33233642578125,-78.28645324707031,-59.809993743896484,136.48439025878906,142.50540161132812,137.65969848632812,118.78758239746094,109.30061340332031,100.96395111083984
28,86,105,119,56,62,95,29,32,60,139,117,69,31,23,21,-34.04164123535156,47.755836486816406,1.9454604387283325,-16.859825134277344,-37.95083236694336,-56.52088165283203,2.837385416030884,-10.875164031982422,-77.43253326416016,-84.35173034667969,-78.2998046875,-59.8363037109375,136.4857177734375,141.62115478515625,137.65406799316406,118.76787567138672,109.29324340820312,100.98090362548828
29,89,96,113,60,59,98,28,33,61,123,110,68,32,23,21,-34.046634674072266,47.3399543762207,1.9388201236724854,-16.87563133239746,-37.97657012939453,-56.5766487121582,2.814384698867798,-11.6853609085083,-77.46659851074219,-84.37137603759766,-78.32301330566406,-59.8609619140625,136.4934539794922,140.56826782226562,137.6529998779297,118.7566909790039,109.31221771240234,101.01445770263672
32,88,103,119,60,59,99,28,33,53,110,121,78,32,21,21,-34.05645751953125,46.49294662475586,1.8787943124771118,-16.926637649536133,-38.00959014892578,-56.633663177490234,2.7552297115325928,-13.194761276245117,-77.5582275390625,-84.43372344970703,-78.37227630615234,-59.91205978393555,136.5238494873047,138.57530212402344,137.68862915039062,118.78018188476562,109.36959838867188,101.09100341796875
30,50,91,114,58,60,100,27,32,57,112,114,76,32,21,22,-34.060523986816406,45.589603424072266,1.8448911905288696,-16.947832107543945,-38.00684356689453,-56.691558837890625,2.718369245529175,-14.573790550231934,-77.61521911621094,-84.46372985839844,-78.39482116699219,-59.95035934448242,136.54103088378906,136.77627563476562,137.71136474609375,118.78929901123047,109.40412139892578,101.16058349609375
27,46,92,107,53,56,102,25,28,53,115,114,70,30,22,21,-34.07194900512695,44.42118453979492,1.799380898475647,-16.954761505126953,-38.0050048828125,-56.77570343017578,2.677983045578003,-16.15522575378418,-77.67737579345703,-84.4791488647461,-78.41990661621094,-59.999656677246094,136.55487060546875,134.78843688964844,137.7465362548828,118.77599334716797,109.45380401611328,101.25291442871094
27,70,91,109,49,53,93,26,27,59,118,125,67,30,21,20,-34.06224822998047,42.32392120361328,1.7427546977996826,-16.95475196838379,-37.949981689453125,-56.91633224487305,2.607055187225342,-18.697429656982422,-77.7836685180664,-84.5086898803711,-78.4315414428711,-60.08170700073242,136.55575561523438,131.79478454589844,137.7778778076172,118.76717376708984,109.5065689086914,101.41416931152344
28,72,85,108,47,55,87,26,29,58,121,134,71,28,21,20,-34.062713623046875,41.656681060791016,1.725510835647583,-16.9511775970459,-37.93236541748047,-56.95488739013672,2.585245132446289,-19.44132423400879,-77.81436920166016,-84.51219940185547,-78.42852020263672,-60.096553802490234,136.5521697998047,130.95425415039062,137.77655029296875,118.75920104980469,109.51632690429688,101.4529037475586
26,76,94,98,47,56,87,27,32,63,121,127,71,28,22,22,-34.04876708984375,39.893768310546875,1.6390674114227295,-16.967241287231445,-37.94639587402344,-56.84904861450195,2.4992213249206543,-21.372905731201172,-77.94820404052734,-84.5401611328125,-78.448974609375,-60.05447769165039,136.51254272460938,128.7392120361328,137.78009033203125,118.72850799560547,109.56932067871094,101.46756744384766
24,78,98,111,48,61,100,29,31,67,168,136,75,29,23,20,-34.06930923461914,38.331966400146484,1.5336642265319824,-17.02667808532715,-37.961387634277344,-56.77817916870117,2.413926601409912,-22.915279388427734,-78.0687026977539,-84.57160186767578,-78.4554214477539,-59.99974060058594,136.45016479492188,126.92855834960938,137.73690795898438,118.67097473144531,109.59452056884766,101.45406341552734
23,79,98,108,47,63,89,30,30,71,153,138,74,30,22,20,-34.07433319091797,37.780696868896484,1.5026862621307373,-17.045255661010742,-37.9636116027832,-56.82685470581055,2.3928475379943848,-23.409072875976562,-78.10102081298828,-84.57556915283203,-78.44822692871094,-60.00803756713867,136.42747497558594,126.33055877685547,137.71682739257812,118.64354705810547,109.59361267089844,101.48468017578125
30,79,102,104,49,65,85,29,31,62,153,127,79,31,25,22,-34.08717346191406,35.704097747802734,1.3864880800247192,-17.150146484375,-37.986305236816406,-57.01411056518555,2.340160846710205,-25.077327728271484,-78.19996643066406,-84.59382629394531,-78.38987731933594,-60.0025634765625,136.33583068847656,124.26924133300781,137.6396942138672,118.56359100341797,109.53170776367188,101.53893280029297
26,73,102,123,53,66,87,29,31,60,175,128,76,33,25,21,-34.087364196777344,35.01227951049805,1.3531490564346313,-17.20515251159668,-37.97836685180664,-57.0538330078125,2.3227951526641846,-25.596704483032227,-78.22986602783203,-84.61278533935547,-78.36180114746094,-59.988861083984375,136.30104064941406,123.60247802734375,137.60227966308594,118.55419158935547,109.49818420410156,101.53829956054688
28,71,98,127,49,67,103,27,28,64,190,139,65,33,23,20,-34.12008285522461,33.039710998535156,1.224347710609436,-17.35502052307129,-38.120662689208984,-57.18069839477539,2.261720895767212,-26.92542839050293,-78.32806396484375,-84.6550064086914,-78.3869857788086,-59.98151397705078,136.17660522460938,121.84333801269531,137.5001678466797,118.48274993896484,109.505615234375,101.55254364013672
34,71,98,112,44,62,92,26,31,70,170,127,55,33,22,22,-34.13798141479492,31.018535614013672,1.1330509185791016,-17.465024948120117,-38.235721588134766,-57.28722381591797,2.216958522796631,-28.11762809753418,-78.39585876464844,-84.68036651611328,-78.40982818603516,-59.993526458740234,136.05140686035156,120.21024322509766,137.39599609375,118.40642547607422,109.52014923095703,101.58726501464844
36,75,97,108,43,62,111,25,34,68,171,120,57,32,23,23,-34.174625396728516,28.5452880859375,1.0381064414978027,-17.58478355407715,-38.38153839111328,-57.37211990356445,2.171278238296509,-29.395111083984375,-78.45035552978516,-84.69815063476562,-78.43521881103516,-59.98887634277344,135.91049194335938,118.31484985351562,137.2487335205078,118.31475067138672,109.54399108886719,101.60285949707031
30,55,95,112,45,61,112,26,36,75,165,114,52,31,20,21,-34.21670913696289,26.528018951416016,0.9857640266418457,-17.647397994995117,-38.440311431884766,-57.40332794189453,2.150770425796509,-30.16773796081543,-78.46473693847656,-84.6983642578125,-78.43431854248047,-59.976654052734375,135.83856201171875,116.93547058105469,137.16688537597656,118.27204132080078,109.54019927978516,101.59452819824219
32,90,117,119,41,59,115,27,30,76,151,106,56,34,20,21,-34.25497817993164,24.662235260009766,0.9465486407279968,-17.71493148803711,-38.493717193603516,-57.43498229980469,2.1376850605010986,-30.763877868652344,-78.46650695800781,-84.71175384521484,-78.4368667602539,-59.97550582885742,135.7694549560547,115.7847900390625,137.09637451171875,118.26779174804688,109.53987121582031,101.58940887451172
31,92,106,120,41,55,102,28,34,85,140,80,57,34,21,22,-34.29373550415039,22.779741287231445,0.9068307876586914,-17.781538009643555,-38.552093505859375,-57.46173095703125,2.130311965942383,-31.254074096679688,-78.46430969238281,-84.72810363769531,-78.44440460205078,-59.98003387451172,135.69891357421875,114.64530944824219,137.04302978515625,118.27784729003906,109.54469299316406,101.58560943603516
29,93,103,126,49,58,102,28,32,76,119,83,62,33,22,19,-34.354400634765625,20.189189910888672,0.8626817464828491,-17.85576820373535,-38.598453521728516,-57.480812072753906,2.1257128715515137,-31.776777267456055,-78.44865417480469,-84.74462890625,-78.44591522216797,-59.983097076416016,135.6080780029297,113.14468383789062,136.97592163085938,118.29208374023438,109.53713989257812,101.56311798095703
31,90,111,129,56,54,83,28,29,77,123,82,66,36,21,19,-34.40510559082031,18.742599487304688,0.8294203281402588,-17.906911849975586,-38.65089797973633,-57.49845886230469,2.1299142837524414,-31.930736541748047,-78.427001953125,-84.75699615478516,-78.46521759033203,-59.99793243408203,135.50645446777344,112.3174819946289,136.91590881347656,118.29381561279297,109.53339385986328,101.52153778076172
32,89,110,143,62,53,79,27,30,81,121,87,69,35,22,19,-34.485836029052734,17.426027297973633,0.7856979966163635,-17.962379455566406,-38.7061653137207,-57.52375793457031,2.13674259185791,-31.949689865112305,-78.39563751220703,-84.76351928710938,-78.48526763916016,-60.02003860473633,135.39385986328125,111.60088348388672,136.8507080078125,118.28309631347656,109.51263427734375,101.46353149414062
29,58,96,142,63,59,97,26,32,80,114,95,67,29,22,20,-34.64141845703125,14.806763648986816,0.7291616201400757,-18.017038345336914,-38.753299713134766,-57.5403938293457,2.1360247135162354,-31.34543800354004,-78.34465789794922,-84.77637481689453,-78.53114318847656,-60.088829040527344,135.1983184814453,110.28950500488281,136.78237915039062,118.2582015991211,109.45614624023438,101.3472900390625
34,81,118,152,67,61,96,25,26,62,111,116,82,27,24,19,-34.81388473510742,12.904350280761719,0.6987257599830627,-18.0374698638916,-38.77137756347656,-57.53921127319336,2.0985240936279297,-30.738439559936523,-78.30850219726562,-84.80689239501953,-78.6017074584961,-60.19288635253906,135.03924560546875,109.38980102539062,136.7002716064453,118.22248077392578,109.38632202148438,101.23384857177734
34,83,132,152,65,62,103,29,35,65,118,128,87,29,23,20,-34.95991897583008,11.407649993896484,0.6741687655448914,-18.052427291870117,-38.78226089477539,-57.54036331176758,2.044414520263672,-30.083904266357422,-78.29984283447266,-84.84864807128906,-78.6736068725586,-60.29872131347656,134.92025756835938,108.72280883789062,136.62252807617188,118.17958068847656,109.31433868408203,101.14276885986328
31,85,128,156,64,65,103,31,37,70,113,131,80,25,23,19,-35.16218948364258,9.368840217590332,0.6348974108695984,-18.075023651123047,-38.8015022277832,-57.524906158447266,1.9464839696884155,-29.008562088012695,-78.3089828491211,-84.91881561279297,-78.783447265625,-60.4444580078125,134.7784423828125,107.9203872680664,136.4921417236328,118.1006088256836,109.20433807373047,101.01209259033203
33,91,137,144,65,73,123,32,34,67,125,135,79,30,25,22,-35.26071548461914,8.38298511505127,0.6035816073417664,-18.106983184814453,-38.81660461425781,-57.51833724975586,1.8877032995224,-28.502952575683594,-78.32848358154297,-84.96485900878906,-78.83622741699219,-60.51300811767578,134.70709228515625,107.53375244140625,136.40345764160156,118.04464721679688,109.12667846679688,100.93608093261719
35,94,133,127,67,69,104,32,37,66,124,152,83,31,25,21,-35.379215240478516,7.622524261474609,0.5668002367019653,-18.143428802490234,-38.841026306152344,-57.51386260986328,1.8244528770446777,-28.12041473388672,-78.3443832397461,-85.01219940185547,-78.89712524414062,-60.588783264160156,134.6166534423828,107.23464965820312,136.3057403564453,117.97625732421875,109.03751373291016,100.83878326416016
33,95,127,107,66,72,107,34,37,74,113,143,70,33,25,21,-35.50457000732422,6.4005126953125,0.5316171646118164,-18.155202865600586,-38.8592643737793,-57.50444793701172,1.747093915939331,-27.465314865112305,-78.36656188964844,-85.05199432373047,-78.96739196777344,-60.674278259277344,134.48997497558594,106.73381042480469,136.16049194335938,117.84851837158203,108.90885162353516,100.70264434814453
30,99,123,112,72,73,110,32,30,69,103,136,62,30,26,23,-35.56298065185547,5.6111907958984375,0.516676127910614,-18.151288986206055,-38.87445068359375,-57.52690124511719,1.7005854845046997,-27.043964385986328,-78.38117218017578,-85.0718994140625,-79.00971221923828,-60.72701644897461,134.4028778076172,106.3958740234375,136.04141235351562,117.7494888305664,108.82056427001953,100.61116027832031
31,101,139,113,72,74,120,30,29,69,115,148,62,38,28,24,-35.59781265258789,4.839015960693359,0.5115652084350586,-18.148868560791016,-38.89112091064453,-57.53660583496094,1.660548448562622,-26.607912063598633,-78.39639282226562,-85.09542846679688,-79.0499267578125,-60.77095413208008,134.32188415527344,106.06155395507812,135.9318084716797,117.66741943359375,108.74790954589844,100.5342788696289
33,96,143,101,64,70,108,31,33,75,143,148,61,37,27,24,-35.61016845703125,3.892698287963867,0.5225418210029602,-18.151901245117188,-38.88816833496094,-57.53325271606445,1.6166892051696777,-26.12874984741211,-78.41619873046875,-85.11995697021484,-79.06629180908203,-60.7993049621582,134.2473907470703,105.64557647705078,135.77037048339844,117.55550384521484,108.6336669921875,100.456298828125
34,93,145,94,57,68,118,31,28,83,140,126,56,36,27,25,-35.62461471557617,3.34700083732605,0.5292142033576965,-18.15142059326172,-38.886566162109375,-57.52490234375,1.5835466384887695,-25.833189010620117,-78.43099212646484,-85.13472747802734,-79.07888793945312,-60.81649398803711,134.19198608398438,105.39909362792969,135.6501007080078,117.46572875976562,108.5465316772461,100.39115905761719
36,96,135,100,61,67,111,32,30,77,152,128,52,35,28,26,-35.64318084716797,2.8911020755767822,0.5216925740242004,-18.16730499267578,-38.892974853515625,-57.5120964050293,1.5502694845199585,-25.55133056640625,-78.45291137695312,-85.15457916259766,-79.09025573730469,-60.82648468017578,134.1304473876953,105.1968765258789,135.5386199951172,117.37285614013672,108.45252990722656,100.31092834472656
36,94,130,98,53,64,112,31,31,77,155,161,64,36,26,26,-35.662044525146484,2.352465867996216,0.5067731738090515,-18.168371200561523,-38.913108825683594,-57.54536056518555,1.511983036994934,-25.086259841918945,-78.48027038574219,-85.16059112548828,-79.10492706298828,-60.84829330444336,134.05126953125,104.98187255859375,135.39430236816406,117.23304748535156,108.33934783935547,100.22187042236328
37,92,126,94,51,58,105,29,30,82,148,169,69,34,24,26,-35.66806411743164,2.1660053730010986,0.5011101365089417,-18.170392990112305,-38.92327117919922,-57.5586051940918,1.4985408782958984,-24.87782096862793,-78.4884033203125,-85.16378021240234,-79.11294555664062,-60.8570442199707,134.027587890625,104.9256820678711,135.3440399169922,117.1910171508789,108.30811309814453,100.19529724121094
33,96,112,93,53,53,101,28,28,87,121,178,68,32,25,26,-35.67954635620117,1.6342593431472778,0.48771563172340393,-18.14828109741211,-38.915435791015625,-57.59672164916992,1.4564827680587769,-24.261816024780273,-78.52099609375,-85.16097259521484,-79.11193084716797,-60.883907318115234,133.9628143310547,104.76219177246094,135.21058654785156,117.0505599975586,108.18206787109375,100.12339782714844
32,93,127,109,54,57,95,26,28,79,132,176,68,33,24,24,-35.68563461303711,1.3389556407928467,0.4842973053455353,-18.126657485961914,-38.9066162109375,-57.61891555786133,1.4224814176559448,-23.904823303222656,-78.5458755493164,-85.1622085571289,-79.11808013916016,-60.90460205078125,133.91998291015625,104.67901611328125,135.11764526367188,116.95660400390625,108.09931945800781,100.07243347167969
26,65,127,108,47,52,104,23,26,84,130,176,70,33,21,23,-35.691280364990234,1.128550410270691,0.4845324456691742,-18.10716438293457,-38.900367736816406,-57.6317253112793,1.3912909030914307,-23.641498565673828,-78.56745147705078,-85.16673278808594,-79.12776184082031,-60.91980743408203,133.881591796875,104.61058044433594,135.03359985351562,116.87632751464844,108.0315170288086,100.01995086669922
32,60,124,109,46,51,94,24,24,85,128,149,62,36,22,22,-35.695899963378906,0.9100797176361084,0.4932703971862793,-18.097803115844727,-38.8780632019043,-57.64205551147461,1.3519723415374756,-23.341249465942383,-78.59093475341797,-85.18266296386719,-79.13236236572266,-60.937538146972656,133.8325958251953,104.5402603149414,134.9222869873047,116.78833770751953,107.93303680419922,99.95219421386719
33,78,109,104,41,50,97,24,25,84,137,129,59,32,24,22,-35.694664001464844,0.7891094088554382,0.502778172492981,-18.099063873291016,-38.8531494140625,-57.599056243896484,1.3247668743133545,-23.19046974182129,-78.60834503173828,-85.2015609741211,-79.13465118408203,-60.93702697753906,133.7993927001953,104.49702453613281,134.85394287109375,116.74079895019531,107.86813354492188,99.89730834960938
34,90,132,116,42,47,93,23,24,70,127,108,62,34,23,22,-35.68962097167969,0.699931800365448,0.512710452079773,-18.09473419189453,-38.82526779174805,-57.54813766479492,1.2951425313949585,-23.058883666992188,-78.63018035888672,-85.22528839111328,-79.14054107666016,-60.94254684448242,133.76083374023438,104.45951843261719,134.78953552246094,116.69784545898438,107.8052978515625,99.84769439697266
37,98,113,104,46,49,93,23,26,71,118,113,58,34,24,22,-35.682891845703125,0.5476248264312744,0.5251561999320984,-18.082509994506836,-38.8128776550293,-57.47589111328125,1.2568174600601196,-22.857030868530273,-78.66118621826172,-85.25428771972656,-79.16754150390625,-60.94881057739258,133.7098388671875,104.3960189819336,134.71324157714844,116.64055633544922,107.75721740722656,99.7867431640625
37,99,131,118,52,55,98,26,28,97,145,106,56,33,26,22,-35.68153381347656,0.48503440618515015,0.5317603349685669,-18.063751220703125,-38.80745315551758,-57.452613830566406,1.221168875694275,-22.74115753173828,-78.69261169433594,-85.27655792236328,-79.20269775390625,-60.98314666748047,133.6674041748047,104.36559295654297,134.67381286621094,116.59217834472656,107.72858428955078,99.76078033447266
34,102,157,153,64,71,111,29,27,102,170,92,54,30,25,21,-35.681739807128906,0.4370240867137909,0.5456748008728027,-18.049854278564453,-38.78778839111328,-57.423274993896484,1.1850271224975586,-22.698537826538086,-78.71943664550781,-85.30680847167969,-79.23409271240234,-61.02320098876953,133.622314453125,104.32122039794922,134.63241577148438,116.5566635131836,107.6954116821289,99.73933410644531
30,101,174,184,70,70,104,29,32,104,176,84,50,33,25,20,-35.69087600708008,0.4205396771430969,0.5843220949172974,-18.010326385498047,-38.73448944091797,-57.35386657714844,1.1135627031326294,-22.761119842529297,-78.76335144042969,-85.37352752685547,-79.31160736083984,-61.1206169128418,133.5117950439453,104.22100067138672,134.56393432617188,116.51005554199219,107.64636993408203,99.69709014892578
32,92,155,184,67,72,104,30,35,110,180,99,45,30,23,19,-35.67947769165039,0.5561805963516235,0.6185322403907776,-17.981035232543945,-38.70146560668945,-57.3154182434082,1.0585047006607056,-22.855039596557617,-78.80210876464844,-85.43258666992188,-79.378173828125,-61.19470977783203,133.43707275390625,104.22686767578125,134.5204315185547,116.49214172363281,107.62528991699219,99.66753387451172
27,86,159,181,65,76,120,31,36,109,180,102,44,31,24,19,-35.657798767089844,1.200738787651062,0.6520236134529114,-17.94892120361328,-38.667503356933594,-57.2785758972168,0.9942449331283569,-23.19435691833496,-78.8539810180664,-85.50135040283203,-79.4521713256836,-61.27482604980469,133.37193298339844,104.44450378417969,134.48867797851562,116.48100280761719,107.6079330444336,99.63867950439453
35,84,149,172,66,79,125,29,38,92,151,100,42,30,24,19,-35.57307815551758,4.328183650970459,0.722312867641449,-17.862056732177734,-38.5668830871582,-57.167198181152344,0.7589866518974304,-25.053878784179688,-79.079345703125,-85.74134063720703,-79.69344329833984,-61.52402877807617,133.23777770996094,105.60335540771484,134.45437622070312,116.46011352539062,107.55598449707031,99.55188751220703
34,85,134,142,51,63,112,26,40,95,156,106,39,30,25,21,-35.544490814208984,6.722156524658203,0.79413902759552,-17.776042938232422,-38.481590270996094,-57.0989875793457,0.6218291521072388,-26.569047927856445,-79.18669128417969,-85.85968780517578,-79.82003784179688,-61.67255401611328,133.19790649414062,106.62688446044922,134.45945739746094,116.46044921875,107.53173828125,99.52228546142578
36,85,128,122,45,64,110,26,37,90,155,113,44,25,24,21,-35.50742721557617,9.282771110534668,0.8644663691520691,-17.694915771484375,-38.408504486083984,-57.03025436401367,0.5327235460281372,-27.961336135864258,-79.25386047363281,-85.92094421386719,-79.88892364501953,-61.73606872558594,133.20126342773438,107.75132751464844,134.47189331054688,116.44637298583984,107.51644134521484,99.47857666015625
33,98,152,122,47,76,119,27,36,92,152,98,45,26,27,21,-35.475425720214844,11.920198440551758,0.9376806616783142,-17.626773834228516,-38.34600830078125,-56.96249771118164,0.4674931466579437,-29.038801193237305,-79.29341888427734,-85.96446990966797,-79.9312515258789,-61.77536392211914,133.2172088623047,109.0406494140625,134.48606872558594,116.4490737915039,107.49646759033203,99.44364166259766
37,102,153,130,55,73,104,24,36,99,155,96,51,27,24,21,-35.42778015136719,16.12501335144043,1.0468733310699463,-17.51775550842285,-38.272281646728516,-56.87897872924805,0.3992519974708557,-30.075733184814453,-79.31768798828125,-85.99484252929688,-79.96305084228516,-61.79068374633789,133.2546844482422,111.17442321777344,134.4772186279297,116.44488525390625,107.4594955444336,99.37227630615234
35,110,150,131,50,70,96,23,37,99,181,97,58,32,24,22,-35.398223876953125,19.537948608398438,1.1081914901733398,-17.454679489135742,-38.22352600097656,-56.83114242553711,0.3635946214199066,-30.450626373291016,-79.3252944946289,-86.00831604003906,-79.97627258300781,-61.780845642089844,133.2887420654297,112.87931060791016,134.46044921875,116.44001770019531,107.4388198852539,99.3139877319336
35,106,160,126,52,72,93,23,36,93,161,89,62,36,23,20,-35.38007354736328,22.373865127563477,1.1445271968841553,-17.40627098083496,-38.18989944458008,-56.82065200805664,0.33333101868629456,-30.505186080932617,-79.33641052246094,-86.01110076904297,-79.98113250732422,-61.76704788208008,133.32113647460938,114.2807846069336,134.44284057617188,116.4139404296875,107.4081039428711,99.24717712402344
35,98,156,129,55,82,97,24,37,91,157,85,61,37,24,21,-35.32522201538086,26.29487419128418,1.194398283958435,-17.34295654296875,-38.139957427978516,-56.82493209838867,0.30285486578941345,-30.066829681396484,-79.35456085205078,-86.01222229003906,-79.96719360351562,-61.7198486328125,133.36813354492188,116.51573181152344,134.4246826171875,116.3818130493164,107.34313201904297,99.12146759033203
34,99,146,134,52,69,90,23,36,88,173,84,58,37,22,21,-35.25405502319336,28.765804290771484,1.2362940311431885,-17.288541793823242,-38.09379577636719,-56.779991149902344,0.2849653363227844,-29.42978858947754,-79.37480163574219,-86.01470184326172,-79.95441436767578,-61.67623519897461,133.41427612304688,118.06037139892578,134.4281463623047,116.3695068359375,107.30230712890625,99.03776550292969
33,104,160,145,49,63,81,27,38,93,174,97,54,37,23,22,-35.18094253540039,30.68677520751953,1.2617390155792236,-17.234628677368164,-38.06583023071289,-56.75692367553711,0.273101806640625,-28.766977310180664,-79.39340209960938,-86.01300048828125,-79.93766021728516,-61.63533020019531,133.45819091796875,119.30501556396484,134.42706298828125,116.3579330444336,107.25664520263672,98.95932006835938
31,93,167,163,53,59,69,28,34,99,197,100,47,35,21,20,-35.05790710449219,33.30702209472656,1.289641261100769,-17.151031494140625,-37.98392105102539,-56.735107421875,0.2745498716831207,-27.550352096557617,-79.40655517578125,-85.99462890625,-79.89432525634766,-61.557071685791016,133.5184326171875,121.17475128173828,134.42120361328125,116.34455108642578,107.19302368164062,98.82794952392578
34,96,161,168,53,65,87,28,36,124,192,100,41,34,23,21,-34.988460540771484,34.872440338134766,1.2998228073120117,-17.10511589050293,-37.94237518310547,-56.718074798583984,0.2873034179210663,-26.676870346069336,-79.40375518798828,-85.97466278076172,-79.85901641845703,-61.50428771972656,133.54458618164062,122.41404724121094,134.427734375,116.33837127685547,107.15093231201172,98.74401092529297
34,95,177,153,48,60,117,29,37,125,217,104,41,33,25,19,-34.90163040161133,36.23516082763672,1.3252873420715332,-17.039369583129883,-37.877662658691406,-56.6627311706543,0.30097121000289917,-25.84676170349121,-79.3995590209961,-85.95172119140625,-79.82782745361328,-61.45979690551758,133.56471252441406,123.6048355102539,134.43722534179688,116.33008575439453,107.11296844482422,98.66736602783203
34,76,176,159,50,63,120,28,37,121,205,106,44,31,24,19,-34.78495407104492,38.37643814086914,1.3465640544891357,-16.948911666870117,-37.796199798583984,-56.56950759887695,0.32247141003608704,-24.256507873535156,-79.39874267578125,-85.93085479736328,-79.78614807128906,-61.3994255065918,133.59169006347656,125.59915924072266,134.48751831054688,116.35542297363281,107.06214904785156,98.56108856201172
37,82,236,240,52,66,124,27,33,119,219,94,40,29,25,18,-34.71708297729492,39.64289093017578,1.3516780138015747,-16.90243148803711,-37.754051208496094,-56.532169342041016,0.33327385783195496,-23.215152740478516,-79.40531158447266,-85.9215316772461,-79.76455688476562,-61.36261749267578,133.6146697998047,126.83255767822266,134.53030395507812,116.37446594238281,107.0350341796875,98.490478515625
34,86,234,234,50,66,131,26,37,114,206,97,42,31,28,21,-34.63459014892578,40.87904357910156,1.3635238409042358,-16.849843978881836,-37.71242904663086,-56.45820617675781,0.34172382950782776,-22.129898071289062,-79.4179458618164,-85.91481018066406,-79.74910736083984,-61.32133102416992,133.64573669433594,128.07296752929688,134.5751190185547,116.39191436767578,107.01472473144531,98.42427062988281
35,88,239,241,53,65,142,28,34,85,205,101,45,28,26,21,-34.50938034057617,42.43807601928711,1.3824726343154907,-16.808502197265625,-37.679195404052734,-56.37789535522461,0.36491483449935913,-20.757556915283203,-79.43362426757812,-85.9200668334961,-79.7340087890625,-61.271427154541016,133.68251037597656,129.72361755371094,134.68353271484375,116.45621490478516,106.999267578125,98.34010314941406
36,89,247,264,58,67,122,27,33,90,223,105,57,27,23,22,-34.435707092285156,43.4699821472168,1.3984448909759521,-16.788192749023438,-37.65924072265625,-56.32856369018555,0.37694114446640015,-19.797115325927734,-79.44306182861328,-85.93233489990234,-79.7280502319336,-61.25204849243164,133.70159912109375,130.86146545410156,134.75279235839844,116.49723815917969,106.97473907470703,98.28045654296875
35,90,249,267,59,65,120,28,35,100,232,104,58,28,23,22,-34.36630630493164,44.582847595214844,1.4157649278640747,-16.777231216430664,-37.65980911254883,-56.31550598144531,0.387724906206131,-18.605731964111328,-79.45069885253906,-85.9538345336914,-79.72898864746094,-61.244300842285156,133.71212768554688,132.08831787109375,134.80078125,116.53691101074219,106.94650268554688,98.22437286376953
30,77,195,197,53,63,119,27,40,104,222,103,61,28,22,22,-34.334251403808594,45.05876541137695,1.4242711067199707,-16.76910972595215,-37.66706085205078,-56.30716323852539,0.3910984694957733,-18.1055850982666,-79.45687866210938,-85.96392822265625,-79.73163604736328,-61.24125289916992,133.7133331298828,132.59210205078125,134.8210906982422,116.55146026611328,106.92620849609375,98.19427490234375
29,92,208,189,50,66,113,26,38,101,200,93,59,27,16,21,-34.21563720703125,46.2603645324707,1.4548921585083008,-16.792388916015625,-37.64790344238281,-56.24226379394531,0.42095673084259033,-16.833051681518555,-79.46473693847656,-86.00299835205078,-79.7134780883789,-61.19770431518555,133.72756958007812,133.92637634277344,134.8765411376953,116.62043762207031,106.89239501953125,98.1205825805664
27,94,197,207,54,67,96,27,43,106,221,95,58,29,17,21,-34.14511489868164,47.26707458496094,1.4555741548538208,-16.824155807495117,-37.668338775634766,-56.26784133911133,0.4317684471607208,-15.68520450592041,-79.48522186279297,-86.04412841796875,-79.72808074951172,-61.198604583740234,133.72535705566406,134.99685668945312,134.90530395507812,116.66461944580078,106.8734359741211,98.07366943359375
